building_id,orientation,facade_length,distance_to_camera,X,Y,RUN,FOTO,viewing_quality,midpoint_x,midpoint_y
2427025,N,15.140806244629315,5.406098562935354,605247.113,4962249.81,110,pano_000110_000140.jpg,0.9895270246877356,605245.8540843826,4962244.552525974
182138245,E,6.527014382696455,5.410674861295138,605330.096,4962026.147,94,pano_000094_000029.jpg,0.9926562493699363,605325.8031469507,4962029.440450341
182136824,N,25.219439150513594,5.413397940712703,605136.254,4962355.894,117,pano_000117_000061.jpg,0.9991546028642617,605133.845804999,4962351.045755564
1380916894,E,11.117765940914174,5.422486695736892,602832.188,4961856.55,23,pano_000023_000048.jpg,0.9765099684889741,602827.4413823659,4961859.171637466
1307066607,N,5.643308425531125,5.432994076129651,605361.742,4962074.14,95,pano_000095_000007.jpg,0.9474179372002293,605366.4666883473,4962071.457697883
2427050,E,8.73658749987035,5.447026582422253,605264.833,4962088.09,97,pano_000097_000001.jpg,0.92249234317315,605260.044943929,4962090.687040172
182137290,E,7.724768237827173,5.4971919977432595,605334.66,4962034.008,94,pano_000094_000026.jpg,0.9732080615063999,605329.3965376129,4962035.593901496
1264869115,E,12.097178115043004,5.503510760947042,602884.654,4962021.137,21,pano_000021_000022.jpg,0.9993123901535756,602879.4814900026,4962023.016832711
2427078,N,8.673344315493212,5.523491790431192,605258.446,4962245.458,110,pano_000110_000136.jpg,0.9953699163961149,605256.917440756,4962240.150225684
179589195,E,10.553041762501673,5.540556394937619,602879.714,4962157.627,18,pano_000018_000175.jpg,0.9997516459306776,602874.4934829702,4962159.482792852
1307198407,W,7.0963529872014,5.561443351490387,605340.054,4962134.089,95,pano_000095_000033.jpg,0.997305181728757,605344.2638645167,4962137.723101388
182136780,N,4.015821860318268,5.59288412328333,605269.819,4962241.161,110,pano_000110_000132.jpg,0.9999430806398487,605267.7597933968,4962235.960997983
179471721,N,11.968064319036646,5.600892072440725,603720.323,4959774.959,81,pano_000081_000029.jpg,0.9993572812050533,603717.3310198978,4959770.224229988
1380916884,E,11.64342985278162,5.6507471438498,602865.689,4961961.143,23,pano_000023_000084.jpg,0.9999013389935947,602860.292936903,4961962.820333101
1264869112,W,11.326385976658255,5.671483774734747,602848.995,4962068.34,18,pano_000018_000144.jpg,0.9650005056150192,602854.6487737008,4962067.892148296
182136613,N,5.279164972411224,5.674925480234174,605264.128,4962243.248,110,pano_000110_000134.jpg,0.9719184150242753,605263.4176239492,4962237.617711812
1380916897,E,5.465222858737656,5.729293278037113,602837.496,4961874.129,23,pano_000023_000054.jpg,0.9922431602666142,602831.8390458757,4961875.036563496
179470218,N,11.149884114956144,5.813446318082162,603705.455,4959785.694,81,pano_000081_000035.jpg,0.9998992850621049,603702.1874129816,4959780.885774426
182136995,N,3.022433551780059,5.836724167869305,605241.966,4962309.982,117,pano_000117_000023.jpg,0.9994140931885852,605239.7255529102,4962304.592403926
182136791,E,26.906602967609683,5.839227383034332,605311.116,4961991.872,94,pano_000094_000042.jpg,0.9989723909813722,605305.8188487827,4961994.328982988
1307066608,N,8.909268255027428,5.853301087217678,605367.905,4962080.806,95,pano_000095_000010.jpg,0.99916527639085,605371.7841961717,4962076.42273972
179586530,E,11.940473208711483,5.879191936713713,602831.901,4962019.17,18,pano_000018_000127.jpg,0.9906249426696253,602826.1373928832,4962020.3300563935
179587360,N,10.029542578667701,5.8886451287961465,602792.296,4962017.626,24,pano_000024_000014.jpg,0.9997641901872983,602790.5234623313,4962012.010463368
182137927,N,6.125939799857509,5.920297661594218,605288.953,4962288.664,117,pano_000117_000006.jpg,0.9770002888689076,605285.3851057044,4962283.939589487
182137172,N,8.037336787542872,5.921479033202887,605150.508,4962350.533,117,pano_000117_000056.jpg,0.9819105809392706,605149.2289999838,4962344.7512984425
182138001,N,12.582853578939316,5.9221127276105205,605297.264,4962284.898,117,pano_000117_000003.jpg,0.9843618809756706,605293.8852954418,4962280.034279751
1380916886,W,4.801234171693928,5.994988520620569,602814.935,4961969.607,22,pano_000022_000013.jpg,0.9881267922231283,602820.2302080838,4961966.79618896
179423927,S,14.27052910933337,6.003454630688704,603413.365,4959381.461,74,pano_000074_000053.jpg,0.9418495916628067,603417.234347652,4959386.051165165
1264869114,E,6.26609341347417,6.012950767804087,602889.256,4962035.653,21,pano_000021_000017.jpg,0.9988403550016491,602883.4506542352,4962037.219377186
1264869110,W,7.094352845781551,6.037851610823859,602853.18,4962083.057,18,pano_000018_000149.jpg,0.9815492800934342,602859.1579876121,4962082.208874903
182136869,N,17.060592035626076,6.050516339330906,605278.033,4962293.931,117,pano_000117_000010.jpg,0.9924791496343974,605274.8524574771,4962288.783874857
179476813,N,8.88932134961778,6.057744496477403,603631.57,4959606.169,85,pano_000085_000046.jpg,0.9630986124477289,603626.9981771836,4959602.194744784
1278717181,N,6.115846771895819,6.11649890661454,602836.6,4961651.047,17,pano_000017_000070.jpg,0.7460562979039674,602831.6542578633,4961647.44822332
182137980,N,8.105834964958746,6.119463837404508,605276.172,4962239.919,110,pano_000110_000130.jpg,0.9978681405566139,605274.3243808546,4962234.08512126
182137456,N,18.38237819712858,6.125907220571348,605323.927,4962085.883,95,pano_000095_000076.jpg,0.9902082285321199,605321.6372784972,4962080.201106414
1264869118,W,6.106526260950403,6.133528287511848,602836.795,4962033.713,18,pano_000018_000132.jpg,0.9816256123710267,602842.0940524436,4962030.624276565
182136704,N,10.34636184515105,6.133903382391125,605236.516,4962312.757,117,pano_000117_000025.jpg,0.9977946749978704,605233.633210096,4962307.342732452
182136706,N,7.050136187685755,6.14725652179971,605247.654,4962307.693,117,pano_000117_000021.jpg,0.9882132451865134,605244.3195506033,4962302.528679138
179586727,E,10.805283967679442,6.18204054527305,602822.782,4961992.873,22,pano_000022_000005.jpg,0.9815149110389478,602817.4339486614,4961995.973963106
1307066611,N,7.8482127037432905,6.187375133081014,605374.085,4962087.08,95,pano_000095_000013.jpg,0.9957503092352702,605377.8678299601,4962082.1836944
1382154057,N,8.076965182419018,8.74138625492297,605311.297,4962293.185,110,pano_000110_000109.jpg,0.7222083952845154,605313.5087484056,4962284.728050039
1380916874,E,11.083600478671581,6.218209145199741,602823.208,4961824.258,23,pano_000023_000037.jpg,0.9876483822001817,602817.04252783,4961825.066132352
179470623,E,11.906807350165,6.289859346837547,603768.86,4959786.557,78,pano_000078_000046.jpg,0.9992806434582953,603763.5197980544,4959789.880337747
179471462,E,10.370239286667783,6.292345279821295,603729.428,4959729.079,78,pano_000078_000023.jpg,0.9933199481611261,603723.858323686,4959732.00685158
179469531,N,11.08197035480265,6.312774602520523,603735.536,4959764.753,81,pano_000081_000023.jpg,0.9998678206788207,603732.0925083878,4959759.4621126745
179474218,W,5.486181123173931,6.402854742694427,603716.025,4959859.676,78,pano_000078_000082.jpg,0.9904618329935072,603720.6254630451,4959855.222654222
179586158,E,13.210633885485992,6.410203989535566,602854.01,4962085.953,18,pano_000018_000150.jpg,0.9957134164063473,602847.7781631269,4962087.454640562
182136880,S,5.599461948830327,8.08452404632217,605341.739,4961973.968,93,pano_000093_000004.jpg,0.8832748534977435,605339.360933877,4961981.694857743
2427090,N,21.428980567900712,6.433055041862302,605258.803,4962302.979,117,pano_000117_000017.jpg,0.9824096233596545,605257.3201196482,4962296.719186662
179473593,N,9.678267516618753,6.4473708677928,603661.063,4959757.898,80,pano_000080_000009.jpg,0.9996586709358823,603657.1114401796,4959752.803516111
1380916898,W,13.290686493705941,6.447776449285097,602789.441,4961894.408,22,pano_000022_000039.jpg,0.9999801892716569,602795.6323503776,4961892.607721789
2427096,N,26.778305642034,6.497062039235252,605208.968,4962325.509,117,pano_000117_000035.jpg,0.9964311635152624,605206.822541187,4962319.376396831
179468278,N,15.255169000262493,6.538548447182787,603738.619,4959647.951,77,pano_000077_000081.jpg,0.9984963410130523,603735.1909931873,4959642.383111253
179423256,S,6.802800010550956,6.548062335347403,603438.558,4959371.525,74,pano_000074_000062.jpg,0.9764279668709293,603442.0376121621,4959377.072018979
179423626,N,4.780900415430209,6.582828706145788,603723.561,4959600.687,82,pano_000082_000055.jpg,0.9999165090745421,603720.1589943394,4959595.051399655
182137474,N,4.982111792671543,6.587118346785428,605268.647,4962348.828,116,pano_000116_000023.jpg,0.9997448485462116,605266.2732138163,4962342.683468507
179423556,N,9.36209272073956,6.587134966558703,603600.594,4959510.426,76,pano_000076_000165.jpg,0.99778973855466,603596.1085761476,4959505.601964353
182136980,W,4.779473091013632,10.187274983821666,605426.96,4962286.614,118,pano_000118_000062.jpg,0.7580633990629805,605428.4930242379,4962296.685266469
1382154065,S,7.848595725592425,9.875558263696435,605308.212,4962287.953,110,pano_000110_000111.jpg,0.7483077060838753,605317.568886114,4962291.1113751
1272764627,E,11.324904359540323,6.608042279697358,603756.993,4959769.007,78,pano_000078_000039.jpg,0.9982636865416525,603751.3226368355,4959772.400111308
179423422,W,9.717654412988423,6.62848914755686,603545.646,4959460.181,76,pano_000076_000137.jpg,0.9951719094645323,603551.1510396616,4959456.488926504
1380916875,E,8.373402985081006,6.630163917241658,602826.959,4961839.054,23,pano_000023_000042.jpg,0.9849342964778619,602821.0120324118,4961841.98532224
182138214,N,5.00207844395891,6.6943716774064015,605274.308,4962346.763,116,pano_000116_000021.jpg,0.9860522129060455,605270.9604041779,4962340.965740789
182136749,N,14.109787788856812,6.715106888468655,605242.982,4962358.161,116,pano_000116_000032.jpg,0.9940780948826655,605241.4552208579,4962351.621764114
182138247,N,6.490590436863584,6.734838977432981,605228.442,4962317.034,117,pano_000117_000028.jpg,0.9993166688248588,605225.9476251889,4962310.778110746
182137892,N,6.470586052077938,6.738452654200733,605254.424,4962354.038,116,pano_000116_000028.jpg,0.9884050291505703,605251.1425772081,4962348.152508633
179470082,N,9.997591389797577,6.745134998549287,603721.138,4959660.266,77,pano_000077_000074.jpg,0.9988636259037269,603717.4818457109,4959654.59772143
1264869095,W,11.010879743515536,6.771985153190493,602878.962,4962003.621,21,pano_000021_000028.jpg,0.9987404063170299,602885.3152500555,4962001.276645792
182136612,N,10.362540944379608,6.787418996435037,605260.122,4962351.979,116,pano_000116_000026.jpg,0.9827787730458525,605259.0523239998,4962345.276399767
182137975,N,5.480109862120597,6.793992327970672,605288.66,4962341.718,116,pano_000116_000016.jpg,0.9999942936421014,605286.2355125251,4962335.371332195
1380916896,W,11.699869103371478,6.8260044433372284,602784.407,4961876.81,22,pano_000022_000045.jpg,0.9912022524985158,602791.151475332,4961875.758149654
